Gene_ID	Gene_Name	Cross-validated R2	Number of Neigbors	Weights	P	Population
ENSG00000188603.12	CLN3	0.0454304090512503	29	uniform	2	HIS
ENSG00000196329.6	GIMAP5	0.0454790801794841	21	distance	3	HIS
ENSG00000123892.7	RAB38	0.0455304236686443	27	uniform	3	HIS
ENSG00000175482.4	POLD4	0.0455698998472186	29	distance	2	HIS
ENSG00000160613.8	PCSK7	0.0456278854230434	19	distance	1	HIS
ENSG00000047365.7	ARAP2	0.0456445917705345	31	distance	1	HIS
ENSG00000104325.2	DECR1	0.045735907980052	27	uniform	3	HIS
ENSG00000242247.6	ARFGAP3	0.0457547620862133	21	distance	1	HIS
ENSG00000163938.12	GNL3	0.0458602219062209	27	uniform	1	HIS
ENSG00000005020.8	SKAP2	0.0458627967477459	15	uniform	3	HIS
ENSG00000005175.5	RPAP3	0.045871388207912	19	uniform	2	HIS
ENSG00000129518.4	EAPP	0.0459019592602047	21	uniform	1	HIS
ENSG00000114626.13	ABTB1	0.0460303953275087	29	distance	1	HIS
ENSG00000164850.10	GPER	0.0461039280598969	19	distance	1	HIS
ENSG00000180509.7	KCNE1	0.0461175394568965	21	uniform	2	HIS
ENSG00000142599.13	RERE	0.0461439607256881	31	distance	3	HIS
ENSG00000167074.10	TEF	0.0462309324639285	31	uniform	1	HIS
ENSG00000167645.12	YIF1B	0.0462319166190166	19	distance	3	HIS
ENSG00000156711.12	MAPK13	0.0463046025591778	23	distance	1	HIS
ENSG00000020633.14	RUNX3	0.0463098417461971	31	distance	3	HIS
ENSG00000133661.11	SFTPD	0.0463363198578528	21	distance	1	HIS
ENSG00000203705.6	TATDN3	0.0463825699854268	27	distance	2	HIS
ENSG00000178685.9	PARP10	0.0465017688020819	25	uniform	3	HIS
ENSG00000161981.6	SNRNP25	0.0465053228673644	11	distance	3	HIS
ENSG00000137331.11	IER3	0.0465481587040931	25	distance	2	HIS
ENSG00000171522.5	PTGER4	0.0465748576871021	31	distance	1	HIS
ENSG00000087008.11	ACOX3	0.0466974056281388	31	distance	1	HIS
ENSG00000169762.12	TAPT1	0.0467084433739497	19	uniform	2	HIS
ENSG00000140368.8	PSTPIP1	0.0467845390507117	31	uniform	1	HIS
ENSG00000057252.8	SOAT1	0.0467960799695934	17	distance	3	HIS
ENSG00000124786.8	SLC35B3	0.0468612484049061	23	distance	1	HIS
ENSG00000173566.9	NUDT18	0.0468634883351707	25	distance	3	HIS
ENSG00000056972.14	TRAF3IP2	0.0469296715526769	21	distance	2	HIS
ENSG00000171953.11	ATPAF2	0.0469363994178583	21	distance	1	HIS
ENSG00000000460.12	C1orf112	0.0470100285300837	31	distance	1	HIS
ENSG00000101160.9	CTSZ	0.0470994640334379	27	uniform	1	HIS
ENSG00000070081.11	NUCB2	0.0471401779982342	31	distance	1	HIS
ENSG00000177096.4	FAM109B	0.0471471425355288	27	uniform	3	HIS
ENSG00000180992.5	MRPL14	0.0472384545653973	27	distance	3	HIS
ENSG00000103066.8	PLA2G15	0.0472916493676905	29	distance	3	HIS
ENSG00000109436.7	TBC1D9	0.0472961130800714	31	distance	2	HIS
ENSG00000131943.13	C19orf12	0.0473114959107824	11	distance	2	HIS
ENSG00000003393.10	ALS2	0.0473609771335239	29	distance	1	HIS
ENSG00000213995.7	CARKD	0.0474217608603717	31	uniform	2	HIS
ENSG00000131100.8	ATP6V1E1	0.0474665888432143	23	uniform	1	HIS
ENSG00000170638.5	TRABD	0.0475335671451226	31	distance	2	HIS
ENSG00000125875.9	TBC1D20	0.0476255931700728	19	uniform	1	HIS
ENSG00000166352.11	C11orf74	0.047663420211206	21	uniform	1	HIS
ENSG00000228696.4	ARL17B	0.047683669896347	19	distance	1	HIS
ENSG00000188171.10	ZNF626	0.0477649193570629	25	distance	3	HIS
ENSG00000171840.7	NINJ2	0.0478644188667722	21	distance	1	HIS
ENSG00000197965.7	MPZL1	0.0479030151985039	29	distance	1	HIS
ENSG00000241058.1	NSUN6	0.0479157598488876	15	distance	1	HIS
ENSG00000182307.8	C8orf33	0.0480249181025801	27	uniform	1	HIS
ENSG00000142686.7	C1orf216	0.0481043129940849	19	distance	1	HIS
ENSG00000173085.9	COQ2	0.048111136191015	31	distance	3	HIS
ENSG00000185112.4	FAM43A	0.0481260467494616	31	uniform	2	HIS
ENSG00000165997.4	ARL5B	0.0481829223082431	17	uniform	3	HIS
ENSG00000117133.6	RPF1	0.0481871438731389	25	distance	1	HIS
ENSG00000169490.12	TM2D2	0.04826937167105	27	uniform	3	HIS
ENSG00000131899.6	LLGL1	0.0483834505745942	29	uniform	1	HIS
ENSG00000104419.10	NDRG1	0.0484243026700016	21	distance	3	HIS
ENSG00000182566.8	CLEC4G	0.0484334072869766	21	uniform	1	HIS
ENSG00000106404.9	CLDN15	0.0484591074749565	25	distance	1	HIS
ENSG00000177885.9	GRB2	0.0485368416619233	19	uniform	2	HIS
ENSG00000154511.7	FAM69A	0.0485525735022775	25	distance	2	HIS
ENSG00000169740.9	ZNF32	0.0485976201503627	29	uniform	1	HIS
ENSG00000115234.6	SNX17	0.0486252276971578	27	uniform	3	HIS
ENSG00000108091.10	CCDC6	0.0486373973298193	11	distance	1	HIS
ENSG00000074696.8	PTPLAD1	0.0486397285851169	31	distance	3	HIS
ENSG00000100206.5	DMC1	0.0487550106926009	23	uniform	3	HIS
ENSG00000102760.12	RGCC	0.0488651723118162	19	distance	3	HIS
ENSG00000188215.4	DCUN1D3	0.0488887989357453	31	uniform	3	HIS
ENSG00000184164.10	CRELD2	0.0490134597297277	27	distance	2	HIS
ENSG00000187037.4	GPR141	0.0490360535117711	31	distance	1	HIS
ENSG00000198959.7	TGM2	0.0491856964902236	27	distance	1	HIS
ENSG00000115239.17	GPR75-ASB3	0.0492554623184411	21	distance	1	HIS
ENSG00000122884.8	P4HA1	0.0495104153718029	29	uniform	1	HIS
ENSG00000116786.7	PLEKHM2	0.0495284654050608	31	uniform	2	HIS
ENSG00000084754.6	HADHA	0.0495382658504439	31	distance	2	HIS
ENSG00000171051.4	FPR1	0.0496273259145458	31	uniform	3	HIS
ENSG00000119685.14	TTLL5	0.0496795448833907	13	distance	1	HIS
ENSG00000221823.5	PPP3R1	0.0496838946519639	27	distance	1	HIS
ENSG00000006282.15	SPATA20	0.049713239477596	23	distance	2	HIS
ENSG00000248098.5	BCKDHA	0.0497180011666181	31	distance	2	HIS
ENSG00000100296.9	THOC5	0.0498208686609567	31	uniform	2	HIS
ENSG00000164172.14	MOCS2	0.0499161475735009	27	uniform	1	HIS
ENSG00000116830.6	TTF2	0.0500057471553477	21	uniform	1	HIS
ENSG00000072864.8	NDE1	0.0500173375377945	17	uniform	2	HIS
ENSG00000170085.13	SIMC1	0.0500808391656613	17	distance	1	HIS
ENSG00000147679.7	UTP23	0.0500960253443524	17	uniform	1	HIS
ENSG00000181894.10	ZNF329	0.0501086139594958	17	distance	2	HIS
ENSG00000100949.10	RABGGTA	0.0501121658513877	27	uniform	3	HIS
ENSG00000113615.8	SEC24A	0.0501198160116738	31	uniform	1	HIS
ENSG00000214253.4	FIS1	0.0501301575201667	21	uniform	1	HIS
ENSG00000213639.5	PPP1CB	0.0502055518989742	21	uniform	3	HIS
ENSG00000160844.6	GATS	0.0503134700067118	27	uniform	1	HIS
ENSG00000197892.8	KIF13B	0.0504158447598073	27	distance	1	HIS
ENSG00000203965.8	EFCAB7	0.0504779372669152	25	distance	3	HIS
ENSG00000242372.2	EIF6	0.0504890359566967	29	uniform	3	HIS
ENSG00000160221.12	C21orf33	0.0505008874791645	9	distance	3	HIS
ENSG00000001629.5	ANKIB1	0.0507692989447181	25	uniform	1	HIS
ENSG00000205339.5	IPO7	0.0507818498928702	19	distance	3	HIS
ENSG00000063322.9	MED29	0.0508090174775724	25	distance	3	HIS
ENSG00000152778.7	IFIT5	0.050881855204027	25	distance	3	HIS
ENSG00000117676.9	RPS6KA1	0.0509249964446088	29	uniform	3	HIS
ENSG00000186792.11	HYAL3	0.0509350823341276	19	distance	2	HIS
ENSG00000058063.11	ATP11B	0.0510054114746622	17	distance	1	HIS
ENSG00000100243.16	CYB5R3	0.0510110748898299	25	distance	1	HIS
ENSG00000066084.8	DIP2B	0.0510743831189044	25	distance	3	HIS
ENSG00000100151.11	PICK1	0.051089288662919	19	uniform	3	HIS
ENSG00000169504.10	CLIC4	0.0510993481874808	15	uniform	3	HIS
ENSG00000107890.12	ANKRD26	0.0511190088151775	31	distance	3	HIS
ENSG00000251247.5	ZNF345	0.0511454989155238	31	uniform	3	HIS
ENSG00000198142.3	SOWAHC	0.0511878192738695	31	distance	3	HIS
ENSG00000111875.6	ASF1A	0.0512161602369801	31	uniform	3	HIS
ENSG00000100883.7	SRP54	0.0512796490378062	25	distance	3	HIS
ENSG00000164414.12	SLC35A1	0.0513478144679126	27	uniform	2	HIS
ENSG00000172270.14	BSG	0.0514900520087374	29	uniform	3	HIS
ENSG00000009335.13	UBE3C	0.0515198036531147	29	distance	1	HIS
ENSG00000088766.6	CRLS1	0.0515483226704202	31	distance	3	HIS
ENSG00000197562.5	RAB40C	0.0515644142931939	31	distance	3	HIS
ENSG00000047579.15	DTNBP1	0.0516166209778955	23	distance	2	HIS
ENSG00000113971.14	NPHP3	0.051641008130241	17	distance	3	HIS
ENSG00000205060.6	SLC35B4	0.0516566425922202	31	distance	3	HIS
ENSG00000133706.13	LARS	0.0516608342064165	31	uniform	1	HIS
ENSG00000127720.3	METTL25	0.0518636383468406	23	distance	2	HIS
ENSG00000157353.12	FUK	0.0521717481172548	13	uniform	1	HIS
ENSG00000149923.9	PPP4C	0.0522547795285087	31	uniform	1	HIS
ENSG00000108219.9	TSPAN14	0.0523223222264891	23	uniform	1	HIS
ENSG00000166387.7	PPFIBP2	0.0523750486827117	15	distance	3	HIS
ENSG00000164338.5	UTP15	0.0524836034794493	29	uniform	3	HIS
ENSG00000100321.10	SYNGR1	0.052594261959636	27	distance	2	HIS
ENSG00000112306.7	RPS12	0.0526741274682408	9	distance	3	HIS
ENSG00000159593.10	NAE1	0.0527442968125955	31	distance	1	HIS
ENSG00000144559.6	TAMM41	0.0528752769256519	31	distance	3	HIS
ENSG00000111052.3	LIN7A	0.0530174239496108	23	distance	3	HIS
ENSG00000066027.6	PPP2R5A	0.0530301779261654	21	distance	1	HIS
ENSG00000162885.7	B3GALNT2	0.0531517226882322	29	distance	1	HIS
ENSG00000187626.7	ZKSCAN4	0.0531962291302602	29	distance	2	HIS
ENSG00000118197.9	DDX59	0.0532317254530316	27	distance	3	HIS
ENSG00000100483.9	METTL21D	0.0532560964479026	29	distance	1	HIS
ENSG00000105472.8	CLEC11A	0.0533875775956021	15	distance	1	HIS
ENSG00000023892.9	DEF6	0.0534669393674628	13	uniform	2	HIS
ENSG00000103148.11	NPRL3	0.0534950206547837	27	distance	3	HIS
ENSG00000171049.8	FPR2	0.0535007771459566	31	distance	1	HIS
ENSG00000130347.8	RTN4IP1	0.0536007604564451	27	uniform	3	HIS
ENSG00000105501.7	SIGLEC5	0.0537852902204082	27	distance	2	HIS
ENSG00000155755.14	TMEM237	0.0538703950279944	15	distance	3	HIS
ENSG00000048392.7	RRM2B	0.0539857984212829	23	distance	1	HIS
ENSG00000119900.7	OGFRL1	0.0540641884741828	17	distance	3	HIS
ENSG00000198848.8	CES1	0.0541737788585626	21	distance	3	HIS
ENSG00000167920.4	TMEM99	0.0542095038398261	13	uniform	2	HIS
ENSG00000113758.9	DBN1	0.054242320478835	31	distance	2	HIS
ENSG00000145214.9	DGKQ	0.054256965041764	21	distance	3	HIS
ENSG00000159882.8	ZNF230	0.0542975119190755	25	distance	1	HIS
ENSG00000151062.10	CACNA2D4	0.0543489262759911	31	uniform	3	HIS
ENSG00000175445.10	LPL	0.0543957017337936	19	distance	1	HIS
ENSG00000166928.6	MS4A14	0.0544161268599188	27	uniform	3	HIS
ENSG00000010292.8	NCAPD2	0.0544347394060321	29	uniform	2	HIS
ENSG00000162704.11	ARPC5	0.054499608378315	27	distance	1	HIS
ENSG00000086730.12	LAT2	0.0545142405500818	17	distance	2	HIS
ENSG00000197971.10	MBP	0.054606962293669	19	distance	3	HIS
ENSG00000147813.11	NAPRT1	0.0546823774496525	21	distance	3	HIS
ENSG00000138107.7	ACTR1A	0.0547636701738103	27	distance	3	HIS
ENSG00000160410.10	SHKBP1	0.054888138870239	9	distance	3	HIS
ENSG00000204138.8	PHACTR4	0.0548995152065559	31	uniform	2	HIS
ENSG00000143149.8	ALDH9A1	0.0549258199670217	21	uniform	3	HIS
ENSG00000214274.5	ANG	0.0550506284509409	23	uniform	1	HIS
ENSG00000113552.11	GNPDA1	0.0552025818614412	13	distance	1	HIS
ENSG00000070759.12	TESK2	0.0553019114739158	27	uniform	3	HIS
ENSG00000139178.6	C1RL	0.0553145042871717	31	distance	3	HIS
ENSG00000101188.4	NTSR1	0.0553193658794171	17	distance	2	HIS
ENSG00000121417.9	ZNF211	0.055354035797719	17	distance	1	HIS
ENSG00000136783.9	NIPSNAP3A	0.0553766655832061	9	uniform	1	HIS
ENSG00000166822.8	TMEM170A	0.0553832479609826	31	distance	1	HIS
ENSG00000106588.6	PSMA2	0.0554148451753548	19	uniform	2	HIS
ENSG00000138134.7	STAMBPL1	0.0555247453969299	15	uniform	2	HIS
ENSG00000013583.4	HEBP1	0.0555597406313871	27	uniform	1	HIS
ENSG00000126878.8	AIF1L	0.0555679548303135	25	uniform	1	HIS
ENSG00000108582.7	CPD	0.0556043656940662	31	distance	3	HIS
ENSG00000124126.9	PREX1	0.0556271872731678	19	distance	3	HIS
ENSG00000107672.10	NSMCE4A	0.05563016311408	15	uniform	3	HIS
ENSG00000172765.12	TMCC1	0.0556820535185317	31	distance	2	HIS
ENSG00000188938.11	FAM120AOS	0.0558114300510393	29	distance	1	HIS
ENSG00000179886.4	TIGD5	0.0559623847666414	31	distance	3	HIS
ENSG00000116957.8	TBCE	0.0560395214537634	23	distance	1	HIS
ENSG00000111850.5	SMIM8	0.0561517244317837	15	distance	3	HIS
ENSG00000149292.12	TTC12	0.0561996444523162	11	distance	3	HIS
ENSG00000100417.7	PMM1	0.0562034957506634	29	uniform	3	HIS
ENSG00000157823.12	AP3S2	0.0562598458240291	29	distance	3	HIS
ENSG00000125449.2	ARMC7	0.0562735231370612	27	uniform	3	HIS
ENSG00000136379.7	ABHD17C	0.0562947852470059	21	distance	3	HIS
ENSG00000001561.6	ENPP4	0.0563055490059524	11	uniform	3	HIS
ENSG00000112303.9	VNN2	0.0564344917031018	15	uniform	3	HIS
ENSG00000137871.15	ZNF280D	0.0564657773883	29	uniform	1	HIS
ENSG00000115232.9	ITGA4	0.0564734953747037	29	distance	2	HIS
ENSG00000115295.15	CLIP4	0.0565445433787742	27	uniform	2	HIS
ENSG00000053770.7	AP5M1	0.0565928649498071	29	uniform	1	HIS
ENSG00000013392.6	RWDD2A	0.0566079654410181	17	distance	3	HIS
ENSG00000166471.6	TMEM41B	0.0566268614499443	13	uniform	3	HIS
ENSG00000156603.10	MED19	0.056634368492253	31	uniform	3	HIS
ENSG00000124279.7	FASTKD3	0.0566555005431157	17	distance	3	HIS
ENSG00000090565.11	RAB11FIP3	0.0567953024666334	31	distance	1	HIS
ENSG00000042445.9	RETSAT	0.0568095610528156	31	distance	3	HIS
ENSG00000163319.6	MRPS18C	0.0569410270061836	29	distance	1	HIS
ENSG00000075142.9	SRI	0.0570685047917606	9	distance	3	HIS
ENSG00000159202.13	UBE2Z	0.0571237323626986	17	uniform	1	HIS
ENSG00000198042.6	MAK16	0.0572187205635739	17	uniform	2	HIS
ENSG00000169710.6	FASN	0.0573602178421613	25	distance	2	HIS
ENSG00000203760.4	CENPW	0.0574072882007504	27	uniform	3	HIS
ENSG00000090612.16	ZNF268	0.0574896598726948	31	uniform	3	HIS
ENSG00000027847.9	B4GALT7	0.0575614217069238	21	uniform	3	HIS
ENSG00000156299.8	TIAM1	0.0577031559096338	29	uniform	1	HIS
ENSG00000144136.6	SLC20A1	0.0577206553709134	29	distance	3	HIS
ENSG00000125869.5	LAMP5	0.0577276057783102	15	distance	3	HIS
ENSG00000152904.7	GGPS1	0.0578273877698424	15	distance	1	HIS
ENSG00000103544.10	C16orf62	0.0579159695939108	9	distance	1	HIS
ENSG00000128805.10	ARHGAP22	0.057950263428666	9	distance	3	HIS
ENSG00000186283.9	TOR3A	0.0579738478241899	27	distance	2	HIS
ENSG00000162817.6	C1orf115	0.0580829458131702	13	distance	1	HIS
ENSG00000120690.9	ELF1	0.0582332120613573	31	distance	3	HIS
ENSG00000105341.14	ATP5SL	0.0583260323008548	27	distance	3	HIS
ENSG00000169045.13	HNRNPH1	0.0585159477961147	13	uniform	1	HIS
ENSG00000172349.12	IL16	0.0585167218050039	23	distance	2	HIS
ENSG00000176915.10	ANKLE2	0.0585865145852526	31	uniform	3	HIS
ENSG00000145088.4	EAF2	0.0586319543760504	29	uniform	2	HIS
ENSG00000126773.8	PCNXL4	0.0586828071841942	23	uniform	1	HIS
ENSG00000175455.10	CCDC14	0.0588641338222704	31	distance	1	HIS
ENSG00000177706.8	FAM20C	0.0589004682256738	29	uniform	2	HIS
ENSG00000064989.8	CALCRL	0.0589039024779888	31	distance	3	HIS
ENSG00000114473.9	IQCG	0.0589075311697409	29	uniform	1	HIS
ENSG00000035687.9	ADSS	0.0589193396373476	21	uniform	3	HIS
ENSG00000135272.5	MDFIC	0.0590143248628769	31	distance	1	HIS
ENSG00000135631.11	RAB11FIP5	0.0591055027163374	31	uniform	1	HIS
ENSG00000163823.3	CCR1	0.0591901204988656	17	distance	1	HIS
ENSG00000130311.6	DDA1	0.0593584765184441	29	distance	1	HIS
ENSG00000182919.10	C11orf54	0.0593795843820365	23	uniform	1	HIS
ENSG00000170006.7	TMEM154	0.0594339136314187	17	distance	3	HIS
ENSG00000111615.8	KRR1	0.0594951102038226	21	distance	3	HIS
ENSG00000105778.13	AVL9	0.0595137671539612	17	uniform	2	HIS
ENSG00000138085.12	ATRAID	0.0596121626566924	31	uniform	2	HIS
ENSG00000168995.9	SIGLEC7	0.0597705281022895	15	distance	3	HIS
ENSG00000160469.12	BRSK1	0.0598776970379705	23	distance	2	HIS
ENSG00000103671.5	TRIP4	0.059915189041234	9	uniform	3	HIS
ENSG00000172795.11	DCP2	0.0600381019992418	29	distance	3	HIS
ENSG00000103507.9	BCKDK	0.0600601569762355	27	uniform	1	HIS
ENSG00000109736.10	MFSD10	0.0601298576275378	25	distance	1	HIS
ENSG00000092203.9	TOX4	0.0602350540440346	31	uniform	1	HIS
ENSG00000009844.11	VTA1	0.0602984254012161	27	distance	1	HIS
ENSG00000004534.10	RBM6	0.0603206632313466	27	uniform	2	HIS
ENSG00000162585.12	C1orf86	0.0603704423182433	15	distance	2	HIS
ENSG00000152601.13	MBNL1	0.0605009683303725	31	distance	2	HIS
ENSG00000116991.6	SIPA1L2	0.0605431248907369	21	distance	3	HIS
ENSG00000167220.7	HDHD2	0.0605437695507211	19	distance	1	HIS
ENSG00000174780.11	SRP72	0.0605641046749692	27	distance	1	HIS
ENSG00000168291.8	PDHB	0.0605990039550104	31	uniform	3	HIS
ENSG00000125977.6	EIF2S2	0.060610077128904	29	distance	1	HIS
ENSG00000059691.7	PET112	0.0606778996168867	31	uniform	1	HIS
ENSG00000115750.12	TAF1B	0.0606981449400048	17	uniform	2	HIS
ENSG00000066654.8	THUMPD1	0.0607336089263671	25	distance	1	HIS
ENSG00000038945.10	MSR1	0.060772616862906	17	distance	2	HIS
ENSG00000132950.14	ZMYM5	0.0608677326625628	31	distance	1	HIS
ENSG00000113068.5	PFDN1	0.0608720337422309	29	uniform	3	HIS
ENSG00000057608.11	GDI2	0.0609576357605575	23	uniform	2	HIS
ENSG00000106246.12	PTCD1	0.0609897751858142	9	uniform	1	HIS
ENSG00000185811.12	IKZF1	0.0610038560978494	21	distance	1	HIS
ENSG00000112210.7	RAB23	0.061109415410171	17	distance	3	HIS
ENSG00000165092.8	ALDH1A1	0.0611140055104486	27	distance	1	HIS
ENSG00000128928.4	IVD	0.06114899626109	11	uniform	2	HIS
ENSG00000151466.7	SCLT1	0.0612184921178893	29	distance	3	HIS
ENSG00000043514.11	TRIT1	0.0612414847043775	27	distance	3	HIS
ENSG00000111275.8	ALDH2	0.0612742839526239	27	distance	3	HIS
ENSG00000125246.11	CLYBL	0.0613313173371309	7	distance	2	HIS
ENSG00000180263.9	FGD6	0.0613342805181173	29	distance	2	HIS
ENSG00000154719.9	MRPL39	0.0613786980030226	29	distance	3	HIS
ENSG00000013561.13	RNF14	0.0614927000730225	15	distance	2	HIS
ENSG00000142188.12	TMEM50B	0.0615480476040609	31	distance	2	HIS
ENSG00000169385.2	RNASE2	0.0615861384611932	15	distance	3	HIS
ENSG00000139174.6	PRICKLE1	0.0616737324464484	31	distance	3	HIS
ENSG00000115561.10	CHMP3	0.061711180848565	29	distance	1	HIS
ENSG00000079739.11	PGM1	0.061748654456134	31	distance	1	HIS
ENSG00000155158.15	TTC39B	0.061806098694789	23	distance	1	HIS
ENSG00000079691.15	LRRC16A	0.0618061043089512	9	distance	3	HIS
ENSG00000101752.7	MIB1	0.0618504352150458	31	uniform	3	HIS
ENSG00000185009.8	AP3M1	0.0619451569999182	31	distance	3	HIS
ENSG00000165233.13	C9orf89	0.0619549647540955	31	distance	2	HIS
ENSG00000101220.13	C20orf27	0.0620898169591354	17	uniform	1	HIS
ENSG00000213246.2	SUPT4H1	0.0622657254914829	15	distance	3	HIS
ENSG00000119403.9	PHF19	0.0622778638656053	31	distance	1	HIS
ENSG00000120784.11	ZFP30	0.06228353832822	29	uniform	3	HIS
ENSG00000173209.17	AHSA2	0.0622977301505015	29	uniform	1	HIS
ENSG00000204020.5	LIPN	0.0623462596957967	31	distance	1	HIS
ENSG00000158485.6	CD1B	0.0624577777357303	29	uniform	2	HIS
ENSG00000166435.11	XRRA1	0.062494279603923	27	uniform	1	HIS
ENSG00000148296.5	SURF6	0.062621197934279	21	distance	2	HIS
ENSG00000139697.7	SBNO1	0.0629341532987718	15	uniform	3	HIS
ENSG00000176749.4	CDK5R1	0.0629569667495887	19	distance	1	HIS
ENSG00000205707.6	LYRM5	0.0629755822326442	25	distance	1	HIS
ENSG00000025772.7	TOMM34	0.0630085781394275	27	distance	2	HIS
ENSG00000149573.4	MPZL2	0.0630548417646074	21	distance	3	HIS
ENSG00000134815.14	DHX34	0.0633044404374439	21	distance	1	HIS
ENSG00000103932.7	RPAP1	0.0634326555803477	27	uniform	2	HIS
ENSG00000163607.10	GTPBP8	0.0634339064574481	31	distance	3	HIS
ENSG00000242612.2	DECR2	0.0635362508976943	25	distance	3	HIS
ENSG00000166788.5	SAAL1	0.0635516429745661	19	uniform	1	HIS
ENSG00000153774.4	CFDP1	0.0635890171681726	25	distance	2	HIS
ENSG00000177200.11	CHD9	0.0636409619518395	27	uniform	1	HIS
ENSG00000020577.9	SAMD4A	0.0636487406455384	27	uniform	3	HIS
ENSG00000130348.7	QRSL1	0.0637769375454212	29	uniform	1	HIS
ENSG00000140678.12	ITGAX	0.063835504772374	29	distance	3	HIS
ENSG00000164754.8	RAD21	0.0638474883546618	11	distance	2	HIS
ENSG00000078043.11	PIAS2	0.0639095050379962	29	distance	1	HIS
ENSG00000136235.11	GPNMB	0.063911997674514	31	distance	2	HIS
ENSG00000110852.4	CLEC2B	0.0640093213007377	29	distance	2	HIS
ENSG00000168092.9	PAFAH1B2	0.0640309698882922	27	uniform	3	HIS
ENSG00000143013.8	LMO4	0.0642396674131448	29	distance	1	HIS
ENSG00000114166.7	KAT2B	0.0642409225418199	19	distance	1	HIS
ENSG00000014138.4	POLA2	0.0642420075158239	31	distance	2	HIS
ENSG00000025708.8	TYMP	0.0642742812437963	31	uniform	3	HIS
ENSG00000104518.6	GSDMD	0.0644063085059517	23	uniform	3	HIS
ENSG00000069275.12	NUCKS1	0.0644170622753171	25	uniform	3	HIS
ENSG00000066185.8	ZMYND12	0.0644631373548529	29	distance	1	HIS
ENSG00000170364.8	SETMAR	0.0644741927490887	31	distance	3	HIS
ENSG00000064115.6	TM7SF3	0.0645156738344708	27	distance	3	HIS
ENSG00000115159.11	GPD2	0.0645702318609761	23	distance	1	HIS
ENSG00000124207.12	CSE1L	0.0647423465803997	15	uniform	1	HIS
ENSG00000155368.12	DBI	0.0648346295572978	29	uniform	1	HIS
ENSG00000136243.12	NUPL2	0.0648814851840906	21	distance	1	HIS
ENSG00000091073.15	DTX2	0.0648880604149598	27	distance	1	HIS
ENSG00000188549.8	C15orf52	0.0649740224712437	29	distance	3	HIS
ENSG00000133597.5	ADCK2	0.0649762304977942	23	uniform	1	HIS
ENSG00000123636.13	BAZ2B	0.0649858768985492	23	uniform	2	HIS
ENSG00000118217.5	ATF6	0.0653354761701877	31	uniform	3	HIS
ENSG00000023191.12	RNH1	0.0654336229704446	5	distance	1	HIS
ENSG00000106348.12	IMPDH1	0.0654464353969905	13	uniform	1	HIS
ENSG00000172992.7	DCAKD	0.0655669471717795	17	distance	3	HIS
ENSG00000174953.9	DHX36	0.0657578609010339	29	distance	1	HIS
ENSG00000101343.10	CRNKL1	0.065766668329255	21	distance	3	HIS
ENSG00000175548.4	ALG10B	0.0657667862292357	17	distance	3	HIS
ENSG00000171860.4	C3AR1	0.0657924679729056	23	distance	2	HIS
ENSG00000188321.9	ZNF559	0.0658277757943281	29	distance	1	HIS
ENSG00000113790.6	EHHADH	0.065892514821608	11	distance	1	HIS
ENSG00000105339.6	DENND3	0.0659497214064584	31	uniform	2	HIS
ENSG00000006114.11	SYNRG	0.0661043016532893	27	uniform	3	HIS
ENSG00000173327.3	MAP3K11	0.0661218814466029	25	distance	2	HIS
ENSG00000125703.10	ATG4C	0.066140875815231	15	uniform	1	HIS
ENSG00000143570.13	SLC39A1	0.0661559469474145	25	uniform	1	HIS
ENSG00000153208.12	MERTK	0.0663099746747127	13	distance	1	HIS
ENSG00000085719.7	CPNE3	0.0664598464752463	31	distance	2	HIS
ENSG00000111711.5	GOLT1B	0.066776534965401	25	distance	3	HIS
ENSG00000114850.2	SSR3	0.0668249365345973	27	distance	1	HIS
ENSG00000131748.11	STARD3	0.0668810942391507	27	uniform	2	HIS
ENSG00000128731.11	HERC2	0.066894334445657	23	distance	1	HIS
ENSG00000076555.11	ACACB	0.066906967884561	17	distance	2	HIS
ENSG00000185033.10	SEMA4B	0.0669836971646022	19	uniform	3	HIS
ENSG00000109667.7	SLC2A9	0.0671820752570844	11	uniform	3	HIS
ENSG00000126870.11	WDR60	0.0671891813834267	27	uniform	3	HIS
ENSG00000198843.8	SELT	0.0674510576805642	29	uniform	3	HIS
ENSG00000158985.9	CDC42SE2	0.0675618708962641	31	distance	1	HIS
