Gene_ID	Gene_Name	Cross-validated R2	RF Trees	Population
ENSG00000007376.3	RPUSD1	-0.0558738536910539	400	HIS
ENSG00000211460.7	TSN	-0.055857439285	300	HIS
ENSG00000137462.6	TLR2	-0.0558547524655339	300	HIS
ENSG00000137710.10	RDX	-0.0558428683226942	300	HIS
ENSG00000100139.9	MICALL1	-0.0558368003537493	250	HIS
ENSG00000136631.8	VPS45	-0.0558338205671542	500	HIS
ENSG00000085832.12	EPS15	-0.0558149075754234	300	HIS
ENSG00000127580.11	WDR24	-0.0558108445821228	250	HIS
ENSG00000109113.13	RAB34	-0.0558039005989031	500	HIS
ENSG00000072958.4	AP1M1	-0.0557894086363242	50	HIS
ENSG00000095319.10	NUP188	-0.0557692774090994	450	HIS
ENSG00000196591.7	HDAC2	-0.0557683046616105	500	HIS
ENSG00000137817.12	PARP6	-0.0557381146622745	100	HIS
ENSG00000154328.11	NEIL2	-0.0557343338857679	400	HIS
ENSG00000103365.11	GGA2	-0.0557323528074181	500	HIS
ENSG00000103769.5	RAB11A	-0.0557320841560461	100	HIS
ENSG00000175582.15	RAB6A	-0.0557128660830743	400	HIS
ENSG00000100528.7	CNIH	-0.0557103673942006	500	HIS
ENSG00000167085.7	PHB	-0.0556995428451656	300	HIS
ENSG00000112561.13	TFEB	-0.0556806569119191	250	HIS
ENSG00000166902.4	MRPL16	-0.0556780719977186	300	HIS
ENSG00000071243.11	ING3	-0.0556520248954622	400	HIS
ENSG00000155307.13	SAMSN1	-0.0556316666993033	500	HIS
ENSG00000184779.8	RPS17	-0.0556118028965898	400	HIS
ENSG00000131876.12	SNRPA1	-0.0556093312711849	500	HIS
ENSG00000183941.7	HIST2H4A	-0.0556061825906755	500	HIS
ENSG00000173653.3	RCE1	-0.055574578429826	450	HIS
ENSG00000171703.12	TCEA2	-0.0555715138652048	250	HIS
ENSG00000124596.12	OARD1	-0.0555618378121997	450	HIS
ENSG00000102858.8	MGRN1	-0.055555728647634	100	HIS
ENSG00000146872.13	TLK2	-0.0555446912536828	100	HIS
ENSG00000135821.11	GLUL	-0.0555373537283877	450	HIS
ENSG00000128908.11	INO80	-0.0555363700451807	500	HIS
ENSG00000108298.5	RPL19	-0.0555220578751866	350	HIS
ENSG00000157873.13	TNFRSF14	-0.0554925363780951	200	HIS
ENSG00000130584.6	ZBTB46	-0.0554866962066793	100	HIS
ENSG00000108387.10	SEPT4	-0.0554857104089507	500	HIS
ENSG00000211450.5	C11orf31	-0.0554855827137675	500	HIS
ENSG00000198832.6	RP3-412A9.11	-0.0554742381667842	300	HIS
ENSG00000060749.10	QSER1	-0.0554242797396009	500	HIS
ENSG00000009780.11	FAM76A	-0.0554169609963456	50	HIS
ENSG00000198393.3	ZNF26	-0.0554082652817437	450	HIS
ENSG00000164032.7	H2AFZ	-0.05540040657736	450	HIS
ENSG00000091483.6	FH	-0.0553927157588173	500	HIS
ENSG00000184677.12	ZBTB40	-0.0553406701677754	200	HIS
ENSG00000124593.10	PRICKLE4	-0.0553011088785609	450	HIS
ENSG00000151151.5	IPMK	-0.0552483513443268	450	HIS
ENSG00000159885.9	ZNF222	-0.0552211029235397	500	HIS
ENSG00000148634.10	HERC4	-0.0551998443157753	250	HIS
ENSG00000158042.8	MRPL17	-0.0551924996477762	500	HIS
ENSG00000064932.11	SBNO2	-0.055172971349117	450	HIS
ENSG00000089280.14	FUS	-0.0551625192049737	100	HIS
ENSG00000134056.7	MRPS36	-0.0551602346504589	250	HIS
ENSG00000079974.13	RABL2B	-0.0551524054799342	500	HIS
ENSG00000062716.6	VMP1	-0.05514162000881	450	HIS
ENSG00000175352.6	NRIP3	-0.0551381430653259	500	HIS
ENSG00000079335.13	CDC14A	-0.05513435978164	300	HIS
ENSG00000140948.7	ZCCHC14	-0.0551242624262722	500	HIS
ENSG00000134313.10	KIDINS220	-0.0551126426749262	500	HIS
ENSG00000074964.12	ARHGEF10L	-0.0550882763185213	400	HIS
ENSG00000132357.9	CARD6	-0.0550862866522091	200	HIS
ENSG00000179399.9	GPC5	-0.0550810207012776	300	HIS
ENSG00000063241.3	ISOC2	-0.0550741485894672	250	HIS
ENSG00000106554.7	CHCHD3	-0.0550698398478247	400	HIS
ENSG00000119844.10	AFTPH	-0.0550650037393905	300	HIS
ENSG00000184436.7	THAP7	-0.0550264539537649	400	HIS
ENSG00000101346.6	POFUT1	-0.0550028560428086	500	HIS
ENSG00000162769.8	FLVCR1	-0.0549971280907951	400	HIS
ENSG00000006712.10	PAF1	-0.0549790811252908	50	HIS
ENSG00000182552.10	RWDD4	-0.0549572611668538	450	HIS
ENSG00000079999.9	KEAP1	-0.054920755186847	200	HIS
ENSG00000164953.11	TMEM67	-0.0549203907675329	300	HIS
ENSG00000151923.13	TIAL1	-0.0549074366361096	500	HIS
ENSG00000007264.9	MATK	-0.0549027414566051	150	HIS
ENSG00000102743.10	SLC25A15	-0.0548952779603668	400	HIS
ENSG00000082258.8	CCNT2	-0.0548939441285967	400	HIS
ENSG00000082153.13	BZW1	-0.0548889603584155	450	HIS
ENSG00000123815.7	ADCK4	-0.0548790451264243	200	HIS
ENSG00000174695.5	TMEM167A	-0.0548567119547164	500	HIS
ENSG00000198356.7	ASNA1	-0.0548277990436227	500	HIS
ENSG00000166181.8	API5	-0.0548134620460149	350	HIS
ENSG00000123146.15	CD97	-0.0548057545241097	450	HIS
ENSG00000160050.10	CCDC28B	-0.0547863539947806	400	HIS
ENSG00000060971.13	ACAA1	-0.0547707594144741	250	HIS
ENSG00000156239.7	N6AMT1	-0.0547573558095011	450	HIS
ENSG00000197905.4	TEAD4	-0.0547570641402422	250	HIS
ENSG00000181472.4	ZBTB2	-0.0547410931760451	250	HIS
ENSG00000070961.10	ATP2B1	-0.0547381350316167	150	HIS
ENSG00000160058.14	BSDC1	-0.0547061226129343	450	HIS
ENSG00000089876.7	DHX32	-0.0546753350759105	100	HIS
ENSG00000120709.6	FAM53C	-0.0546723901537424	350	HIS
ENSG00000176407.12	KCMF1	-0.0546612138076137	500	HIS
ENSG00000169599.8	NFU1	-0.0546522202665251	500	HIS
ENSG00000144591.13	GMPPA	-0.0546363967196359	100	HIS
ENSG00000111707.7	SUDS3	-0.0546333412192102	150	HIS
ENSG00000129084.13	PSMA1	-0.054620182983894	350	HIS
ENSG00000162910.14	MRPL55	-0.0546078873529608	400	HIS
ENSG00000130305.12	NSUN5	-0.0545970316347903	100	HIS
ENSG00000169964.5	TMEM42	-0.0545969515064407	350	HIS
ENSG00000141971.8	MVB12A	-0.0545950150215709	450	HIS
ENSG00000116747.8	TROVE2	-0.0545496413247284	150	HIS
ENSG00000070756.9	PABPC1	-0.0545234332825785	100	HIS
ENSG00000119242.4	CCDC92	-0.0545208792144745	150	HIS
ENSG00000165914.10	TTC7B	-0.0545080458562782	250	HIS
ENSG00000136450.8	SRSF1	-0.0545002233229941	100	HIS
ENSG00000173221.9	GLRX	-0.0544639345239259	350	HIS
ENSG00000167291.11	TBC1D16	-0.0544518572261018	450	HIS
ENSG00000161526.10	SAP30BP	-0.0544282501882096	200	HIS
ENSG00000105976.10	MET	-0.0544082611636814	500	HIS
ENSG00000126062.3	TMEM115	-0.0543969898712275	50	HIS
ENSG00000168517.6	HEXIM2	-0.0543814615379807	200	HIS
ENSG00000121022.9	COPS5	-0.0543214791685934	500	HIS
ENSG00000140836.10	ZFHX3	-0.0543204924710483	300	HIS
ENSG00000168887.6	C2orf68	-0.0543190930529949	250	HIS
ENSG00000120992.13	LYPLA1	-0.0543092521609616	350	HIS
ENSG00000125520.8	SLC2A4RG	-0.0542826490003304	500	HIS
ENSG00000196705.4	ZNF431	-0.0542460763575511	500	HIS
ENSG00000054796.8	SPO11	-0.054245100875079	250	HIS
ENSG00000153944.6	MSI2	-0.0542416271291487	350	HIS
ENSG00000103091.10	WDR59	-0.0542364683603924	150	HIS
ENSG00000123178.10	SPRYD7	-0.0542257988976586	450	HIS
ENSG00000108468.10	CBX1	-0.0542238798088241	350	HIS
ENSG00000058804.10	NDC1	-0.0542198142169825	300	HIS
ENSG00000256053.3	APOPT1	-0.054205808878549	100	HIS
ENSG00000182545.6	RNASE10	-0.0541859818695469	350	HIS
ENSG00000110514.14	MADD	-0.0541792019763745	100	HIS
ENSG00000134516.11	DOCK2	-0.0541708343149097	350	HIS
ENSG00000091009.6	RBM27	-0.0541652436695167	400	HIS
ENSG00000124243.12	BCAS4	-0.0541586354351173	250	HIS
ENSG00000008018.8	PSMB1	-0.0541437533632234	500	HIS
ENSG00000108506.7	INTS2	-0.0541361520101687	300	HIS
ENSG00000171496.2	OR1L8	-0.0541309283787059	350	HIS
ENSG00000112118.13	MCM3	-0.0541046716218632	100	HIS
ENSG00000006530.11	AGK	-0.0541026191660795	200	HIS
ENSG00000078699.16	CBFA2T2	-0.0541023238805629	500	HIS
ENSG00000160679.8	CHTOP	-0.0540992843366255	500	HIS
ENSG00000081019.9	RSBN1	-0.054097495603572	450	HIS
ENSG00000185176.8	AQP12B	-0.0540882555813672	100	HIS
ENSG00000140332.11	TLE3	-0.0540584597175783	500	HIS
ENSG00000092931.7	MFSD11	-0.0540323621294746	50	HIS
ENSG00000164611.8	PTTG1	-0.0540108943586675	400	HIS
ENSG00000182963.5	GJC1	-0.0539983022203139	100	HIS
ENSG00000156873.11	PHKG2	-0.0539909205879024	500	HIS
ENSG00000168612.4	ZSWIM1	-0.0539887168666402	500	HIS
ENSG00000257923.5	CUX1	-0.0539693265754167	500	HIS
ENSG00000082014.12	SMARCD3	-0.0539308398074096	500	HIS
ENSG00000187514.10	PTMA	-0.0539256569657851	450	HIS
ENSG00000204178.5	TMEM57	-0.0539128873115403	50	HIS
ENSG00000161204.7	ABCF3	-0.0539088163499681	500	HIS
ENSG00000137075.13	RNF38	-0.0538939175366049	400	HIS
ENSG00000176095.7	IP6K1	-0.0538685464230398	50	HIS
ENSG00000108654.7	DDX5	-0.053859554374556	450	HIS
ENSG00000137563.7	GGH	-0.053832892055792	250	HIS
ENSG00000077420.11	APBB1IP	-0.0538003005789333	150	HIS
ENSG00000053524.7	MCF2L2	-0.0537644867326976	400	HIS
ENSG00000068745.10	IP6K2	-0.0537530022091816	450	HIS
ENSG00000114857.13	NKTR	-0.0537496175876542	150	HIS
ENSG00000255529.3	POLR2M	-0.0537251316561043	250	HIS
ENSG00000241973.6	PI4KA	-0.053706507340604	500	HIS
ENSG00000154305.12	MIA3	-0.0537027793728407	500	HIS
ENSG00000131653.8	TRAF7	-0.0536928248091049	100	HIS
ENSG00000178057.10	NDUFAF3	-0.0536783726245636	250	HIS
ENSG00000135801.5	TAF5L	-0.0536721900740013	200	HIS
ENSG00000167191.7	GPRC5B	-0.0536640889388543	300	HIS
ENSG00000172809.8	RPL38	-0.0536630158842674	500	HIS
ENSG00000108292.12	MLLT6	-0.0536537514853556	100	HIS
ENSG00000151881.10	C5orf28	-0.0536432472284855	300	HIS
ENSG00000156853.7	ZNF689	-0.0536405121546821	450	HIS
ENSG00000027001.7	MIPEP	-0.0536202314054793	500	HIS
ENSG00000163714.13	U2SURP	-0.0535952320510566	500	HIS
ENSG00000115425.9	PECR	-0.0535949293021785	500	HIS
ENSG00000153666.5	GOLGA8I	-0.0535796815836753	400	HIS
ENSG00000066117.10	SMARCD1	-0.0535603842689397	150	HIS
ENSG00000036565.10	SLC18A1	-0.0535567982525689	350	HIS
ENSG00000100804.14	PSMB5	-0.0535466033073209	250	HIS
ENSG00000164691.12	TAGAP	-0.0535444344068537	400	HIS
ENSG00000153767.5	GTF2E1	-0.0535281279155567	250	HIS
ENSG00000114853.9	ZBTB47	-0.0535219757182914	450	HIS
ENSG00000148343.14	FAM73B	-0.0535100343390045	350	HIS
ENSG00000165417.7	GTF2A1	-0.053471577035096	200	HIS
ENSG00000170653.14	ATF7	-0.0534667993014826	300	HIS
ENSG00000083896.8	YTHDC1	-0.0534373903102594	500	HIS
ENSG00000106400.7	ZNHIT1	-0.053407681242719	150	HIS
ENSG00000139722.2	VPS37B	-0.0533960738727489	450	HIS
ENSG00000152270.4	PDE3B	-0.0533946437723657	200	HIS
ENSG00000081248.6	CACNA1S	-0.0533946008335571	250	HIS
ENSG00000183864.4	TOB2	-0.0533879251339159	50	HIS
ENSG00000130758.3	MAP3K10	-0.0533798080000492	200	HIS
ENSG00000007545.11	CRAMP1L	-0.0533775490239951	250	HIS
ENSG00000116273.5	PHF13	-0.0533541079293853	500	HIS
ENSG00000121741.11	ZMYM2	-0.0533126173319649	300	HIS
ENSG00000100564.4	PIGH	-0.0532927681986082	350	HIS
ENSG00000198610.6	AKR1C4	-0.0532919253703924	250	HIS
ENSG00000234298.1	TCEB3CL	-0.0532658330134463	300	HIS
ENSG00000035928.10	RFC1	-0.0532532785266395	100	HIS
ENSG00000135299.12	ANKRD6	-0.0532502265812604	500	HIS
ENSG00000196184.7	OR10J1	-0.0532418436927366	250	HIS
ENSG00000100926.10	TM9SF1	-0.0532366194937386	300	HIS
ENSG00000267059.1	UQCR11	-0.0532020500888254	300	HIS
ENSG00000137185.7	ZSCAN9	-0.0531808347868469	200	HIS
ENSG00000110925.2	CSRNP2	-0.0531790288167236	300	HIS
ENSG00000125551.14	PLGLB2	-0.0531688344415892	50	HIS
ENSG00000090447.7	TFAP4	-0.053147058497869	50	HIS
ENSG00000065057.3	NTHL1	-0.0531409380204355	300	HIS
ENSG00000146192.10	FGD2	-0.0531300912196279	200	HIS
ENSG00000136811.11	ODF2	-0.0531251736557537	250	HIS
ENSG00000221955.6	SLC12A8	-0.0531158361127652	350	HIS
ENSG00000137842.2	TMEM62	-0.0531090455055615	400	HIS
ENSG00000120837.3	NFYB	-0.0531064737053453	250	HIS
ENSG00000068912.9	ERLEC1	-0.0530910000786287	500	HIS
ENSG00000171988.13	JMJD1C	-0.0530663687476073	250	HIS
ENSG00000176531.6	PHLDB3	-0.0530463372097872	500	HIS
ENSG00000011590.9	ZBTB32	-0.0530320038798124	500	HIS
ENSG00000111676.10	ATN1	-0.0530287401458451	500	HIS
ENSG00000172660.7	TAF15	-0.0530149445762583	350	HIS
ENSG00000242114.1	MTFP1	-0.0530020172617363	450	HIS
ENSG00000162402.8	USP24	-0.0529865637417564	500	HIS
ENSG00000113282.9	CLINT1	-0.0529513241511165	50	HIS
ENSG00000005801.12	ZNF195	-0.0529473746922161	450	HIS
ENSG00000008130.11	NADK	-0.0529415764019886	200	HIS
ENSG00000145919.6	BOD1	-0.0529197239886601	200	HIS
ENSG00000221914.4	PPP2R2A	-0.0529071475665553	100	HIS
ENSG00000120594.11	PLXDC2	-0.0528786922663093	450	HIS
ENSG00000131469.8	RPL27	-0.052872194837315	50	HIS
ENSG00000132405.14	TBC1D14	-0.0528573955443291	500	HIS
ENSG00000124177.10	CHD6	-0.0528553223576011	350	HIS
ENSG00000174059.12	CD34	-0.0528525037386242	500	HIS
ENSG00000137171.10	KLC4	-0.0528003348840873	500	HIS
ENSG00000119013.4	NDUFB3	-0.0527758341659126	500	HIS
ENSG00000173065.9	FAM222B	-0.0527608640029495	250	HIS
ENSG00000205445.3	KRTAP10-2	-0.0527601296282366	300	HIS
ENSG00000134538.2	SLCO1B1	-0.0527322257758632	200	HIS
ENSG00000068697.6	LAPTM4A	-0.0527266617559821	350	HIS
ENSG00000204673.6	AKT1S1	-0.0527245330800048	300	HIS
ENSG00000120699.8	EXOSC8	-0.0527067715679004	150	HIS
ENSG00000163320.6	CGGBP1	-0.0526938917291659	250	HIS
ENSG00000147649.5	MTDH	-0.0526904753048379	400	HIS
ENSG00000206190.7	ATP10A	-0.0526785100723675	50	HIS
ENSG00000137500.5	CCDC90B	-0.0526563052952665	150	HIS
ENSG00000101544.4	ADNP2	-0.0526413876324761	450	HIS
ENSG00000048707.9	VPS13D	-0.0525728176094364	200	HIS
ENSG00000197102.6	DYNC1H1	-0.0525519197501416	450	HIS
ENSG00000143641.8	GALNT2	-0.0525511566039402	350	HIS
ENSG00000101384.7	JAG1	-0.0525234776917805	150	HIS
ENSG00000133816.9	MICAL2	-0.0525197740627263	400	HIS
ENSG00000186575.13	NF2	-0.0525158206742192	400	HIS
ENSG00000188647.8	PTAR1	-0.0525014398568923	150	HIS
ENSG00000130706.8	ADRM1	-0.0524700486280411	450	HIS
ENSG00000186854.6	TRABD2A	-0.0524472538981448	200	HIS
ENSG00000163832.11	ELP6	-0.0524311474154311	350	HIS
ENSG00000179476.3	C14orf28	-0.0523818597274635	250	HIS
ENSG00000166848.4	TERF2IP	-0.0523818326945779	300	HIS
ENSG00000008735.10	MAPK8IP2	-0.0523784802609569	200	HIS
ENSG00000153914.11	SREK1	-0.0523676677480412	500	HIS
ENSG00000112851.10	ERBB2IP	-0.0523586312735468	200	HIS
ENSG00000114331.8	ACAP2	-0.0523568988016079	200	HIS
ENSG00000025293.11	PHF20	-0.052329645937554	450	HIS
ENSG00000163961.4	RNF168	-0.052313530231055	500	HIS
ENSG00000138674.12	SEC31A	-0.0522935444583811	500	HIS
ENSG00000254647.2	INS	-0.0522794526938955	500	HIS
ENSG00000196628.9	TCF4	-0.0522766466902282	100	HIS
ENSG00000058262.5	SEC61A1	-0.0522743684977604	500	HIS
ENSG00000138622.3	HCN4	-0.0522188475496649	400	HIS
ENSG00000083838.11	ZNF446	-0.0522101403704075	500	HIS
ENSG00000183960.4	KCNH8	-0.0522060112581886	150	HIS
ENSG00000114745.9	GORASP1	-0.0522029442504523	500	HIS
ENSG00000145649.7	GZMA	-0.0521891643071453	150	HIS
ENSG00000132669.8	RIN2	-0.052172154660995	500	HIS
ENSG00000116984.8	MTR	-0.0521713755684213	350	HIS
ENSG00000162695.7	SLC30A7	-0.0521514622277342	450	HIS
ENSG00000108679.8	LGALS3BP	-0.0521412137561507	50	HIS
ENSG00000168101.10	NUDT16L1	-0.0520792015423039	350	HIS
ENSG00000172830.8	SSH3	-0.0520624277340252	350	HIS
ENSG00000146282.13	RARS2	-0.0520178671824075	350	HIS
ENSG00000066044.9	ELAVL1	-0.0519675158968366	200	HIS
ENSG00000075073.10	TACR2	-0.0519251034482346	500	HIS
ENSG00000101098.8	RIMS4	-0.0519226610135697	300	HIS
ENSG00000100503.19	NIN	-0.0519200060607595	100	HIS
ENSG00000080511.2	RDH8	-0.0518872628666685	450	HIS
ENSG00000101203.12	COL20A1	-0.0518766495094495	50	HIS
ENSG00000140688.12	C16orf58	-0.0518621347902729	150	HIS
ENSG00000168148.3	HIST3H3	-0.0518488466920485	500	HIS
ENSG00000120903.6	CHRNA2	-0.0518443011423977	300	HIS
ENSG00000168286.1	THAP11	-0.0518288923394523	300	HIS
ENSG00000152213.3	ARL11	-0.0518231943404373	250	HIS
ENSG00000126561.12	STAT5A	-0.0518123426886849	300	HIS
ENSG00000163322.9	FAM175A	-0.0518119314872233	250	HIS
ENSG00000105379.5	ETFB	-0.0517991536426613	350	HIS
ENSG00000166226.8	CCT2	-0.0517916716681112	150	HIS
ENSG00000137267.5	TUBB2A	-0.0517819862406616	500	HIS
ENSG00000162636.11	FAM102B	-0.0517221270716232	300	HIS
ENSG00000072062.9	PRKACA	-0.0517100068491495	300	HIS
ENSG00000100591.3	AHSA1	-0.0517000299902404	50	HIS
ENSG00000155393.8	HEATR3	-0.0516892448436595	450	HIS
ENSG00000187116.9	LILRA5	-0.0516602305145683	300	HIS
ENSG00000163041.5	H3F3A	-0.0516552458369826	150	HIS
ENSG00000134294.9	SLC38A2	-0.0516511136371943	350	HIS
ENSG00000071564.10	TCF3	-0.0516494689309307	250	HIS
ENSG00000163281.6	GNPDA2	-0.0516449601207657	450	HIS
ENSG00000213029.2	SPHAR	-0.051644709012918	500	HIS
ENSG00000143179.7	UCK2	-0.0515600438268006	450	HIS
ENSG00000257108.1	NHLRC4	-0.0515188357687702	350	HIS
ENSG00000126458.3	RRAS	-0.051480234806737	500	HIS
ENSG00000141425.13	RPRD1A	-0.0514757066072313	350	HIS
ENSG00000033050.3	ABCF2	-0.0514550283223604	100	HIS
ENSG00000257365.2	FNTB	-0.0514156252902948	450	HIS
ENSG00000064763.5	FAR2	-0.0514086243315692	500	HIS
ENSG00000183092.11	BEGAIN	-0.0514068647673569	350	HIS
ENSG00000052802.8	MSMO1	-0.0513925553842896	350	HIS
ENSG00000092096.10	SLC22A17	-0.051371912663023	150	HIS
ENSG00000160767.16	FAM189B	-0.0513497658062064	450	HIS
ENSG00000138663.4	COPS4	-0.051345547466676	100	HIS
ENSG00000187446.7	CHP1	-0.0513392946855983	100	HIS
ENSG00000136819.10	C9orf78	-0.0513387844863403	200	HIS
ENSG00000062370.12	ZNF112	-0.0513360745942425	300	HIS
ENSG00000140968.6	IRF8	-0.0513232003939832	350	HIS
ENSG00000203685.5	C1orf95	-0.0513129560719076	500	HIS
ENSG00000164163.6	ABCE1	-0.0513123804437774	100	HIS
ENSG00000130725.3	UBE2M	-0.051291606864824	500	HIS
ENSG00000048991.12	R3HDM1	-0.0512812805075689	500	HIS
ENSG00000114023.11	FAM162A	-0.051269251545143	450	HIS
ENSG00000204859.7	ZBTB48	-0.0512474975356934	400	HIS
ENSG00000196576.10	PLXNB2	-0.0512313347392489	450	HIS
ENSG00000085433.11	WDR47	-0.0512283872898812	500	HIS
ENSG00000108557.13	RAI1	-0.0512273395550478	400	HIS
ENSG00000124496.8	TRERF1	-0.0512075071082233	200	HIS
ENSG00000132694.14	ARHGEF11	-0.0511736876053717	450	HIS
ENSG00000112033.9	PPARD	-0.051167122294384	250	HIS
ENSG00000116679.11	IVNS1ABP	-0.0511456710275346	500	HIS
ENSG00000107625.8	DDX50	-0.0511439870842506	500	HIS
ENSG00000105755.3	ETHE1	-0.0511427854322479	350	HIS
ENSG00000155729.8	KCTD18	-0.0511301021680468	300	HIS
ENSG00000140750.12	ARHGAP17	-0.0511299060643933	500	HIS
ENSG00000008517.12	IL32	-0.0511179412629249	500	HIS
ENSG00000158480.6	SPATA2	-0.0510840713081483	100	HIS
ENSG00000170242.13	USP47	-0.0510523992872244	450	HIS
ENSG00000185000.5	DGAT1	-0.0510362232499259	150	HIS
ENSG00000108591.5	DRG2	-0.0510157292016383	250	HIS
ENSG00000101200.5	AVP	-0.0510140764604325	100	HIS
ENSG00000105865.6	DUS4L	-0.0509977135250425	500	HIS
ENSG00000111752.6	PHC1	-0.0509918658675185	250	HIS
ENSG00000197903.6	HIST1H2BK	-0.050986692102839	500	HIS
ENSG00000112419.10	PHACTR2	-0.0509744451250092	250	HIS
ENSG00000120137.6	PANK3	-0.0509728657082513	100	HIS
ENSG00000170325.10	PRDM10	-0.0509607442545128	200	HIS
ENSG00000144840.4	RABL3	-0.050936907134809	400	HIS
ENSG00000160993.3	ALKBH4	-0.0509023067115556	300	HIS
ENSG00000164087.3	POC1A	-0.0508904657067244	350	HIS
ENSG00000125089.12	SH3TC1	-0.0508807613677445	500	HIS
ENSG00000156482.6	RPL30	-0.0508526668853927	350	HIS
ENSG00000114902.9	SPCS1	-0.0508488972755355	200	HIS
ENSG00000134884.9	ARGLU1	-0.0508266840757627	450	HIS
ENSG00000114861.14	FOXP1	-0.0508015013268648	500	HIS
ENSG00000105135.11	ILVBL	-0.0507968747011079	500	HIS
ENSG00000125945.9	ZNF436	-0.05079127487403	150	HIS
ENSG00000126746.13	ZNF384	-0.0507566396993427	100	HIS
ENSG00000115694.10	STK25	-0.0507513836778061	500	HIS
ENSG00000138032.16	PPM1B	-0.050693996128387	250	HIS
ENSG00000167613.11	LAIR1	-0.0506928138792514	150	HIS
ENSG00000163719.14	MTMR14	-0.0506921765833966	250	HIS
ENSG00000103495.9	MAZ	-0.050685538239533	400	HIS
ENSG00000077549.13	CAPZB	-0.0506834920799875	400	HIS
ENSG00000139055.2	ERP27	-0.0506590049609478	150	HIS
ENSG00000115884.6	SDC1	-0.0506478435267192	250	HIS
ENSG00000081721.6	DUSP12	-0.0506358977946494	450	HIS
ENSG00000119777.14	TMEM214	-0.0506239111075581	100	HIS
ENSG00000078140.9	UBE2K	-0.0506190639489969	500	HIS
ENSG00000075336.7	TIMM21	-0.0506179479857078	300	HIS
ENSG00000107021.11	TBC1D13	-0.0505926083791756	450	HIS
ENSG00000185163.5	DDX51	-0.0505905805560591	350	HIS
ENSG00000163755.4	HPS3	-0.0505446235932219	500	HIS
ENSG00000158669.7	AGPAT6	-0.0505428981422111	400	HIS
ENSG00000000457.8	SCYL3	-0.0505382735440096	500	HIS
ENSG00000100292.12	HMOX1	-0.0505370916944332	200	HIS
ENSG00000154359.8	LONRF1	-0.0505350259074012	400	HIS
ENSG00000148248.9	SURF4	-0.0505215202811797	150	HIS
ENSG00000064652.6	SNX24	-0.0504991679809079	150	HIS
ENSG00000137200.8	FTSJD2	-0.0504979233988999	450	HIS
ENSG00000130402.7	ACTN4	-0.0504975094965007	500	HIS
ENSG00000158615.8	PPP1R15B	-0.0504762636336509	300	HIS
ENSG00000198258.6	UBL5	-0.0504756634750208	100	HIS
ENSG00000101199.8	ARFGAP1	-0.0504600733157097	500	HIS
ENSG00000163001.7	CCDC104	-0.0504423822829387	500	HIS
ENSG00000180370.6	PAK2	-0.0504357062899322	400	HIS
ENSG00000197123.5	ZNF679	-0.0504318902681874	200	HIS
ENSG00000180061.5	TMEM150B	-0.0504246494832021	500	HIS
ENSG00000188536.8	HBA2	-0.0503846379378916	450	HIS
ENSG00000140455.12	USP3	-0.050360487973373	200	HIS
ENSG00000165644.6	COMTD1	-0.0503593677048716	400	HIS
ENSG00000130720.8	FIBCD1	-0.050356770204716	100	HIS
ENSG00000163399.11	ATP1A1	-0.0503396284585401	50	HIS
ENSG00000008382.11	MPND	-0.0503333546181544	400	HIS
ENSG00000135269.13	TES	-0.0503232098958906	400	HIS
ENSG00000142552.3	RCN3	-0.0503073457787815	350	HIS
ENSG00000141469.12	SLC14A1	-0.0503038908278939	150	HIS
ENSG00000179627.9	ZBTB42	-0.0502811023448703	100	HIS
ENSG00000149294.12	NCAM1	-0.0502645960487112	500	HIS
ENSG00000116260.12	QSOX1	-0.0502638934873213	200	HIS
ENSG00000131503.16	ANKHD1	-0.0502514620276959	150	HIS
ENSG00000255561.2	FDXACB1	-0.0502424704080273	200	HIS
ENSG00000141428.12	C18orf21	-0.0502374949542595	500	HIS
ENSG00000173349.4	SFT2D3	-0.0502009125871596	500	HIS
ENSG00000108423.10	TUBD1	-0.0501970799889933	450	HIS
ENSG00000143952.14	VPS54	-0.050186064210602	300	HIS
ENSG00000126883.12	NUP214	-0.0501785837019326	450	HIS
ENSG00000160218.8	TRAPPC10	-0.050173455977051	500	HIS
ENSG00000125810.9	CD93	-0.0501652535761581	500	HIS
ENSG00000171812.6	COL8A2	-0.0501581100175313	350	HIS
ENSG00000162444.11	RBP7	-0.0501549498980933	50	HIS
ENSG00000130590.9	SAMD10	-0.0501288887014717	250	HIS
ENSG00000173511.5	VEGFB	-0.0501270863021632	300	HIS
ENSG00000167552.9	TUBA1A	-0.0501209848400022	350	HIS
ENSG00000189159.11	HN1	-0.0501106176782777	500	HIS
ENSG00000164221.8	CCDC112	-0.0500778647897498	500	HIS
ENSG00000082515.12	MRPL22	-0.0500539238925295	500	HIS
ENSG00000130024.10	PHF10	-0.0500404064983918	200	HIS
ENSG00000189308.6	LIN54	-0.0500396175348034	300	HIS
ENSG00000116824.4	CD2	-0.0500299842658852	450	HIS
ENSG00000104432.8	IL7	-0.050004344179021	500	HIS
ENSG00000140939.10	NOL3	-0.0499817705319736	500	HIS
ENSG00000144744.12	UBA3	-0.0499604420011397	450	HIS
ENSG00000071794.11	HLTF	-0.0499503782043545	50	HIS
ENSG00000100888.8	CHD8	-0.0499218373828732	400	HIS
ENSG00000152582.8	SPEF2	-0.0499016228297652	450	HIS
ENSG00000163682.11	RPL9	-0.049876744411339	450	HIS
